c_index,context,period,state,action,reward,next_state
2,"[0.2563, 0.2043]",9,"[10, 4, 0.7]",0.7,0.7,"[9, 4, 0.7]"
2,"[0.2563, 0.2043]",10,"[9, 4, 0.7]",0.7,0.0,"[9, 4, 0.7]"
2,"[0.2563, 0.2043]",11,"[9, 4, 0.7]",0.7,0.0,"[9, 4, 0.7]"
2,"[0.2563, 0.2043]",12,"[9, 4, 0.7]",0.4,0.0,"[9, 3, 0.4]"
2,"[0.2563, 0.2043]",13,"[9, 3, 0.4]",0.4,0.0,"[9, 3, 0.4]"
2,"[0.2563, 0.2043]",14,"[9, 3, 0.4]",0.4,0.0,"[9, 3, 0.4]"
2,"[0.2563, 0.2043]",15,"[9, 3, 0.4]",0.4,0.0,"[9, 3, 0.4]"
2,"[0.2563, 0.2043]",16,"[9, 3, 0.4]",0.4,0.4,"[8, 3, 0.4]"
2,"[0.2563, 0.2043]",17,"[8, 3, 0.4]",0.4,0.0,"[8, 3, 0.4]"
2,"[0.2563, 0.2043]",18,"[8, 3, 0.4]",0.5,0.0,"[8, 2, 0.5]"
2,"[0.2563, 0.2043]",19,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
2,"[0.2563, 0.2043]",20,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
2,"[0.2563, 0.2043]",21,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
2,"[0.2563, 0.2043]",22,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
2,"[0.2563, 0.2043]",23,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
2,"[0.2563, 0.2043]",24,"[8, 2, 0.5]",0.1,0.0,"[8, 1, 0.1]"
2,"[0.2563, 0.2043]",25,"[8, 1, 0.1]",0.1,0.1,"[7, 1, 0.1]"
2,"[0.2563, 0.2043]",26,"[7, 1, 0.1]",0.1,0.0,"[7, 1, 0.1]"
2,"[0.2563, 0.2043]",27,"[7, 1, 0.1]",0.1,0.0,"[7, 1, 0.1]"
2,"[0.2563, 0.2043]",28,"[7, 1, 0.1]",0.1,0.0,"[7, 1, 0.1]"
2,"[0.2563, 0.2043]",29,"[7, 1, 0.1]",0.1,0.0,"[7, 1, 0.1]"
2,"[0.2563, 0.2043]",30,"[7, 1, 0.1]",0.7,0.0,"[7, 0, 0.7]"
3,"[0.4607, 0.0361]",1,"[10, 6, -1]",0.6,0.6,"[9, 5, 0.6]"
3,"[0.4607, 0.0361]",2,"[9, 5, 0.6]",0.6,0.6,"[8, 5, 0.6]"
3,"[0.4607, 0.0361]",3,"[8, 5, 0.6]",0.6,0.0,"[8, 5, 0.6]"
3,"[0.4607, 0.0361]",4,"[8, 5, 0.6]",0.6,0.0,"[8, 5, 0.6]"
3,"[0.4607, 0.0361]",5,"[8, 5, 0.6]",0.6,0.0,"[8, 5, 0.6]"
3,"[0.4607, 0.0361]",6,"[8, 5, 0.6]",0.1,0.0,"[8, 4, 0.1]"
3,"[0.4607, 0.0361]",7,"[8, 4, 0.1]",0.1,0.1,"[7, 4, 0.1]"
3,"[0.4607, 0.0361]",8,"[7, 4, 0.1]",0.1,0.0,"[7, 4, 0.1]"
3,"[0.4607, 0.0361]",9,"[7, 4, 0.1]",0.1,0.0,"[7, 4, 0.1]"
3,"[0.4607, 0.0361]",10,"[7, 4, 0.1]",0.1,0.0,"[7, 4, 0.1]"
3,"[0.4607, 0.0361]",11,"[7, 4, 0.1]",0.1,0.0,"[7, 4, 0.1]"
3,"[0.4607, 0.0361]",12,"[7, 4, 0.1]",0.4,0.0,"[7, 3, 0.4]"
3,"[0.4607, 0.0361]",13,"[7, 3, 0.4]",0.4,0.0,"[7, 3, 0.4]"
3,"[0.4607, 0.0361]",14,"[7, 3, 0.4]",0.4,0.0,"[7, 3, 0.4]"
3,"[0.4607, 0.0361]",15,"[7, 3, 0.4]",0.4,0.0,"[7, 3, 0.4]"
3,"[0.4607, 0.0361]",16,"[7, 3, 0.4]",0.4,0.0,"[7, 3, 0.4]"
3,"[0.4607, 0.0361]",17,"[7, 3, 0.4]",0.4,0.4,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",18,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",19,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",20,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",21,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",22,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",23,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
3,"[0.4607, 0.0361]",24,"[6, 3, 0.4]",0.7,0.0,"[6, 2, 0.7]"
3,"[0.4607, 0.0361]",25,"[6, 2, 0.7]",0.7,0.0,"[6, 2, 0.7]"
3,"[0.4607, 0.0361]",26,"[6, 2, 0.7]",0.7,0.0,"[6, 2, 0.7]"
3,"[0.4607, 0.0361]",27,"[6, 2, 0.7]",0.7,0.0,"[6, 2, 0.7]"
3,"[0.4607, 0.0361]",28,"[6, 2, 0.7]",0.7,0.0,"[6, 2, 0.7]"
3,"[0.4607, 0.0361]",29,"[6, 2, 0.7]",0.7,0.0,"[6, 2, 0.7]"
3,"[0.4607, 0.0361]",30,"[6, 2, 0.7]",0.9,0.0,"[6, 1, 0.9]"
4,"[0.1411, 0.0916]",1,"[6, 6, -1]",0.3,0.3,"[5, 5, 0.3]"
4,"[0.1411, 0.0916]",2,"[5, 5, 0.3]",0.3,0.0,"[5, 5, 0.3]"
4,"[0.1411, 0.0916]",3,"[5, 5, 0.3]",0.3,0.0,"[5, 5, 0.3]"
4,"[0.1411, 0.0916]",4,"[5, 5, 0.3]",0.3,0.0,"[5, 5, 0.3]"
4,"[0.1411, 0.0916]",5,"[5, 5, 0.3]",0.3,0.0,"[5, 5, 0.3]"
4,"[0.1411, 0.0916]",6,"[5, 5, 0.3]",0.1,0.0,"[5, 4, 0.1]"
4,"[0.1411, 0.0916]",7,"[5, 4, 0.1]",0.1,0.0,"[5, 4, 0.1]"
4,"[0.1411, 0.0916]",8,"[5, 4, 0.1]",0.1,0.0,"[5, 4, 0.1]"
4,"[0.1411, 0.0916]",9,"[5, 4, 0.1]",0.1,0.0,"[5, 4, 0.1]"
4,"[0.1411, 0.0916]",10,"[5, 4, 0.1]",0.1,0.0,"[5, 4, 0.1]"
4,"[0.1411, 0.0916]",11,"[5, 4, 0.1]",0.1,0.0,"[5, 4, 0.1]"
4,"[0.1411, 0.0916]",12,"[5, 4, 0.1]",0.8,0.0,"[5, 3, 0.8]"
4,"[0.1411, 0.0916]",13,"[5, 3, 0.8]",0.8,0.0,"[5, 3, 0.8]"
4,"[0.1411, 0.0916]",14,"[5, 3, 0.8]",0.8,0.0,"[5, 3, 0.8]"
4,"[0.1411, 0.0916]",15,"[5, 3, 0.8]",0.8,0.0,"[5, 3, 0.8]"
4,"[0.1411, 0.0916]",16,"[5, 3, 0.8]",0.8,0.8,"[4, 3, 0.8]"
4,"[0.1411, 0.0916]",17,"[4, 3, 0.8]",0.8,0.0,"[4, 3, 0.8]"
4,"[0.1411, 0.0916]",18,"[4, 3, 0.8]",1.0,1.0,"[3, 2, 1.0]"
4,"[0.1411, 0.0916]",19,"[3, 2, 1.0]",1.0,0.0,"[3, 2, 1.0]"
4,"[0.1411, 0.0916]",20,"[3, 2, 1.0]",1.0,0.0,"[3, 2, 1.0]"
4,"[0.1411, 0.0916]",21,"[3, 2, 1.0]",1.0,0.0,"[3, 2, 1.0]"
4,"[0.1411, 0.0916]",22,"[3, 2, 1.0]",1.0,0.0,"[3, 2, 1.0]"
4,"[0.1411, 0.0916]",23,"[3, 2, 1.0]",1.0,0.0,"[3, 2, 1.0]"
4,"[0.1411, 0.0916]",24,"[3, 2, 1.0]",0.7,0.0,"[3, 1, 0.7]"
4,"[0.1411, 0.0916]",25,"[3, 1, 0.7]",0.7,0.0,"[3, 1, 0.7]"
4,"[0.1411, 0.0916]",26,"[3, 1, 0.7]",0.7,0.0,"[3, 1, 0.7]"
4,"[0.1411, 0.0916]",27,"[3, 1, 0.7]",0.7,0.0,"[3, 1, 0.7]"
4,"[0.1411, 0.0916]",28,"[3, 1, 0.7]",0.7,0.0,"[3, 1, 0.7]"
4,"[0.1411, 0.0916]",29,"[3, 1, 0.7]",0.7,0.0,"[3, 1, 0.7]"
4,"[0.1411, 0.0916]",30,"[3, 1, 0.7]",0.4,0.0,"[3, 0, 0.4]"
5,"[0.2622, 0.609]",1,"[6, 6, -1]",0.6,0.0,"[6, 5, 0.6]"
5,"[0.2622, 0.609]",2,"[6, 5, 0.6]",0.6,0.0,"[6, 5, 0.6]"
5,"[0.2622, 0.609]",3,"[6, 5, 0.6]",0.6,0.6,"[5, 5, 0.6]"
5,"[0.2622, 0.609]",4,"[5, 5, 0.6]",0.6,0.6,"[4, 5, 0.6]"
5,"[0.2622, 0.609]",5,"[4, 5, 0.6]",0.6,0.0,"[4, 5, 0.6]"
5,"[0.2622, 0.609]",6,"[4, 5, 0.6]",1.0,0.0,"[4, 4, 1.0]"
5,"[0.2622, 0.609]",7,"[4, 4, 1.0]",1.0,0.0,"[4, 4, 1.0]"
5,"[0.2622, 0.609]",8,"[4, 4, 1.0]",1.0,0.0,"[4, 4, 1.0]"
5,"[0.2622, 0.609]",9,"[4, 4, 1.0]",1.0,0.0,"[4, 4, 1.0]"
5,"[0.2622, 0.609]",10,"[4, 4, 1.0]",1.0,0.0,"[4, 4, 1.0]"
5,"[0.2622, 0.609]",11,"[4, 4, 1.0]",1.0,0.0,"[4, 4, 1.0]"
5,"[0.2622, 0.609]",12,"[4, 4, 1.0]",0.2,0.2,"[3, 3, 0.2]"
5,"[0.2622, 0.609]",13,"[3, 3, 0.2]",0.2,0.0,"[3, 3, 0.2]"
5,"[0.2622, 0.609]",14,"[3, 3, 0.2]",0.2,0.0,"[3, 3, 0.2]"
5,"[0.2622, 0.609]",15,"[3, 3, 0.2]",0.2,0.0,"[3, 3, 0.2]"
5,"[0.2622, 0.609]",16,"[3, 3, 0.2]",0.2,0.0,"[3, 3, 0.2]"
5,"[0.2622, 0.609]",17,"[3, 3, 0.2]",0.2,0.0,"[3, 3, 0.2]"
5,"[0.2622, 0.609]",18,"[3, 3, 0.2]",0.5,0.0,"[3, 2, 0.5]"
5,"[0.2622, 0.609]",19,"[3, 2, 0.5]",0.5,0.0,"[3, 2, 0.5]"
5,"[0.2622, 0.609]",20,"[3, 2, 0.5]",0.5,0.0,"[3, 2, 0.5]"
5,"[0.2622, 0.609]",21,"[3, 2, 0.5]",0.5,0.0,"[3, 2, 0.5]"
5,"[0.2622, 0.609]",22,"[3, 2, 0.5]",0.5,0.0,"[3, 2, 0.5]"
5,"[0.2622, 0.609]",23,"[3, 2, 0.5]",0.5,0.0,"[3, 2, 0.5]"
5,"[0.2622, 0.609]",24,"[3, 2, 0.5]",1.0,0.0,"[3, 1, 1.0]"
5,"[0.2622, 0.609]",25,"[3, 1, 1.0]",1.0,0.0,"[3, 1, 1.0]"
5,"[0.2622, 0.609]",26,"[3, 1, 1.0]",1.0,0.0,"[3, 1, 1.0]"
5,"[0.2622, 0.609]",27,"[3, 1, 1.0]",1.0,0.0,"[3, 1, 1.0]"
5,"[0.2622, 0.609]",28,"[3, 1, 1.0]",1.0,0.0,"[3, 1, 1.0]"
5,"[0.2622, 0.609]",29,"[3, 1, 1.0]",1.0,0.0,"[3, 1, 1.0]"
5,"[0.2622, 0.609]",30,"[3, 1, 1.0]",0.1,0.1,"[2, 0, 0.1]"
6,"[0.009, 0.6342]",1,"[13, 6, -1]",0.2,0.0,"[13, 5, 0.2]"
6,"[0.009, 0.6342]",2,"[13, 5, 0.2]",0.2,0.0,"[13, 5, 0.2]"
6,"[0.009, 0.6342]",3,"[13, 5, 0.2]",0.2,0.0,"[13, 5, 0.2]"
6,"[0.009, 0.6342]",4,"[13, 5, 0.2]",0.2,0.0,"[13, 5, 0.2]"
6,"[0.009, 0.6342]",5,"[13, 5, 0.2]",0.2,0.2,"[12, 5, 0.2]"
6,"[0.009, 0.6342]",6,"[12, 5, 0.2]",0.2,0.0,"[12, 5, 0.2]"
6,"[0.009, 0.6342]",7,"[12, 5, 0.2]",0.2,0.2,"[11, 5, 0.2]"
6,"[0.009, 0.6342]",8,"[11, 5, 0.2]",0.2,0.0,"[11, 5, 0.2]"
6,"[0.009, 0.6342]",9,"[11, 5, 0.2]",0.2,0.2,"[10, 5, 0.2]"
6,"[0.009, 0.6342]",10,"[10, 5, 0.2]",0.2,0.0,"[10, 5, 0.2]"
6,"[0.009, 0.6342]",11,"[10, 5, 0.2]",0.2,0.0,"[10, 5, 0.2]"
6,"[0.009, 0.6342]",12,"[10, 5, 0.2]",1.0,0.0,"[10, 4, 1.0]"
6,"[0.009, 0.6342]",13,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
6,"[0.009, 0.6342]",14,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
6,"[0.009, 0.6342]",15,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
6,"[0.009, 0.6342]",16,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
6,"[0.009, 0.6342]",17,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
6,"[0.009, 0.6342]",18,"[10, 4, 1.0]",0.9,0.0,"[10, 3, 0.9]"
6,"[0.009, 0.6342]",19,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
6,"[0.009, 0.6342]",20,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
6,"[0.009, 0.6342]",21,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
6,"[0.009, 0.6342]",22,"[10, 3, 0.9]",0.9,0.9,"[9, 3, 0.9]"
6,"[0.009, 0.6342]",23,"[9, 3, 0.9]",0.9,0.0,"[9, 3, 0.9]"
6,"[0.009, 0.6342]",24,"[9, 3, 0.9]",0.4,0.0,"[9, 2, 0.4]"
6,"[0.009, 0.6342]",25,"[9, 2, 0.4]",0.4,0.0,"[9, 2, 0.4]"
6,"[0.009, 0.6342]",26,"[9, 2, 0.4]",0.4,0.4,"[8, 2, 0.4]"
6,"[0.009, 0.6342]",27,"[8, 2, 0.4]",0.4,0.0,"[8, 2, 0.4]"
6,"[0.009, 0.6342]",28,"[8, 2, 0.4]",0.4,0.0,"[8, 2, 0.4]"
6,"[0.009, 0.6342]",29,"[8, 2, 0.4]",0.4,0.0,"[8, 2, 0.4]"
6,"[0.009, 0.6342]",30,"[8, 2, 0.4]",0.9,0.0,"[8, 1, 0.9]"
7,"[0.4071, 0.5247]",1,"[12, 6, -1]",0.6,0.0,"[12, 5, 0.6]"
7,"[0.4071, 0.5247]",2,"[12, 5, 0.6]",0.6,0.0,"[12, 5, 0.6]"
7,"[0.4071, 0.5247]",3,"[12, 5, 0.6]",0.6,0.0,"[12, 5, 0.6]"
7,"[0.4071, 0.5247]",4,"[12, 5, 0.6]",0.6,0.6,"[11, 5, 0.6]"
7,"[0.4071, 0.5247]",5,"[11, 5, 0.6]",0.6,0.6,"[10, 5, 0.6]"
7,"[0.4071, 0.5247]",6,"[10, 5, 0.6]",0.7,0.0,"[10, 4, 0.7]"
7,"[0.4071, 0.5247]",7,"[10, 4, 0.7]",0.7,0.0,"[10, 4, 0.7]"
7,"[0.4071, 0.5247]",8,"[10, 4, 0.7]",0.7,0.7,"[9, 4, 0.7]"
7,"[0.4071, 0.5247]",9,"[9, 4, 0.7]",0.7,0.7,"[8, 4, 0.7]"
7,"[0.4071, 0.5247]",10,"[8, 4, 0.7]",0.7,0.0,"[8, 4, 0.7]"
7,"[0.4071, 0.5247]",11,"[8, 4, 0.7]",0.7,0.7,"[7, 4, 0.7]"
7,"[0.4071, 0.5247]",12,"[7, 4, 0.7]",0.6,0.0,"[7, 3, 0.6]"
7,"[0.4071, 0.5247]",13,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
7,"[0.4071, 0.5247]",14,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
7,"[0.4071, 0.5247]",15,"[7, 3, 0.6]",0.6,0.6,"[6, 3, 0.6]"
7,"[0.4071, 0.5247]",16,"[6, 3, 0.6]",0.6,0.6,"[5, 3, 0.6]"
7,"[0.4071, 0.5247]",17,"[5, 3, 0.6]",0.6,0.0,"[5, 3, 0.6]"
7,"[0.4071, 0.5247]",18,"[5, 3, 0.6]",0.8,0.0,"[5, 2, 0.8]"
7,"[0.4071, 0.5247]",19,"[5, 2, 0.8]",0.8,0.0,"[5, 2, 0.8]"
7,"[0.4071, 0.5247]",20,"[5, 2, 0.8]",0.8,0.0,"[5, 2, 0.8]"
7,"[0.4071, 0.5247]",21,"[5, 2, 0.8]",0.8,0.0,"[5, 2, 0.8]"
7,"[0.4071, 0.5247]",22,"[5, 2, 0.8]",0.8,0.0,"[5, 2, 0.8]"
7,"[0.4071, 0.5247]",23,"[5, 2, 0.8]",0.8,0.0,"[5, 2, 0.8]"
7,"[0.4071, 0.5247]",24,"[5, 2, 0.8]",0.1,0.1,"[4, 1, 0.1]"
7,"[0.4071, 0.5247]",25,"[4, 1, 0.1]",0.1,0.0,"[4, 1, 0.1]"
7,"[0.4071, 0.5247]",26,"[4, 1, 0.1]",0.1,0.0,"[4, 1, 0.1]"
7,"[0.4071, 0.5247]",27,"[4, 1, 0.1]",0.1,0.0,"[4, 1, 0.1]"
7,"[0.4071, 0.5247]",28,"[4, 1, 0.1]",0.1,0.1,"[3, 1, 0.1]"
7,"[0.4071, 0.5247]",29,"[3, 1, 0.1]",0.1,0.0,"[3, 1, 0.1]"
7,"[0.4071, 0.5247]",30,"[3, 1, 0.1]",0.3,0.0,"[3, 0, 0.3]"
8,"[0.0023, 0.0308]",1,"[7, 6, -1]",0.1,0.0,"[7, 5, 0.1]"
8,"[0.0023, 0.0308]",2,"[7, 5, 0.1]",0.1,0.0,"[7, 5, 0.1]"
8,"[0.0023, 0.0308]",3,"[7, 5, 0.1]",0.1,0.0,"[7, 5, 0.1]"
8,"[0.0023, 0.0308]",4,"[7, 5, 0.1]",0.1,0.0,"[7, 5, 0.1]"
8,"[0.0023, 0.0308]",5,"[7, 5, 0.1]",0.1,0.0,"[7, 5, 0.1]"
8,"[0.0023, 0.0308]",6,"[7, 5, 0.1]",0.7,0.0,"[7, 4, 0.7]"
8,"[0.0023, 0.0308]",7,"[7, 4, 0.7]",0.7,0.0,"[7, 4, 0.7]"
8,"[0.0023, 0.0308]",8,"[7, 4, 0.7]",0.7,0.0,"[7, 4, 0.7]"
8,"[0.0023, 0.0308]",9,"[7, 4, 0.7]",0.7,0.0,"[7, 4, 0.7]"
8,"[0.0023, 0.0308]",10,"[7, 4, 0.7]",0.7,0.0,"[7, 4, 0.7]"
8,"[0.0023, 0.0308]",11,"[7, 4, 0.7]",0.7,0.0,"[7, 4, 0.7]"
8,"[0.0023, 0.0308]",12,"[7, 4, 0.7]",0.6,0.0,"[7, 3, 0.6]"
8,"[0.0023, 0.0308]",13,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
8,"[0.0023, 0.0308]",14,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
8,"[0.0023, 0.0308]",15,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
8,"[0.0023, 0.0308]",16,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
8,"[0.0023, 0.0308]",17,"[7, 3, 0.6]",0.6,0.0,"[7, 3, 0.6]"
8,"[0.0023, 0.0308]",18,"[7, 3, 0.6]",0.9,0.0,"[7, 2, 0.9]"
8,"[0.0023, 0.0308]",19,"[7, 2, 0.9]",0.9,0.0,"[7, 2, 0.9]"
8,"[0.0023, 0.0308]",20,"[7, 2, 0.9]",0.9,0.0,"[7, 2, 0.9]"
8,"[0.0023, 0.0308]",21,"[7, 2, 0.9]",0.9,0.0,"[7, 2, 0.9]"
8,"[0.0023, 0.0308]",22,"[7, 2, 0.9]",0.9,0.0,"[7, 2, 0.9]"
8,"[0.0023, 0.0308]",23,"[7, 2, 0.9]",0.9,0.0,"[7, 2, 0.9]"
8,"[0.0023, 0.0308]",24,"[7, 2, 0.9]",0.8,0.0,"[7, 1, 0.8]"
8,"[0.0023, 0.0308]",25,"[7, 1, 0.8]",0.8,0.0,"[7, 1, 0.8]"
8,"[0.0023, 0.0308]",26,"[7, 1, 0.8]",0.8,0.0,"[7, 1, 0.8]"
8,"[0.0023, 0.0308]",27,"[7, 1, 0.8]",0.8,0.0,"[7, 1, 0.8]"
8,"[0.0023, 0.0308]",28,"[7, 1, 0.8]",0.8,0.0,"[7, 1, 0.8]"
8,"[0.0023, 0.0308]",29,"[7, 1, 0.8]",0.8,0.0,"[7, 1, 0.8]"
8,"[0.0023, 0.0308]",30,"[7, 1, 0.8]",0.7,0.0,"[7, 0, 0.7]"
9,"[0.2946, 0.662]",1,"[12, 6, -1]",0.3,0.3,"[11, 5, 0.3]"
9,"[0.2946, 0.662]",2,"[11, 5, 0.3]",0.3,0.0,"[11, 5, 0.3]"
9,"[0.2946, 0.662]",3,"[11, 5, 0.3]",0.3,0.3,"[10, 5, 0.3]"
9,"[0.2946, 0.662]",4,"[10, 5, 0.3]",0.3,0.0,"[10, 5, 0.3]"
9,"[0.2946, 0.662]",5,"[10, 5, 0.3]",0.3,0.0,"[10, 5, 0.3]"
9,"[0.2946, 0.662]",6,"[10, 5, 0.3]",1.0,0.0,"[10, 4, 1.0]"
9,"[0.2946, 0.662]",7,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
9,"[0.2946, 0.662]",8,"[10, 4, 1.0]",1.0,0.0,"[10, 4, 1.0]"
9,"[0.2946, 0.662]",9,"[10, 4, 1.0]",1.0,1.0,"[9, 4, 1.0]"
9,"[0.2946, 0.662]",10,"[9, 4, 1.0]",1.0,1.0,"[8, 4, 1.0]"
9,"[0.2946, 0.662]",11,"[8, 4, 1.0]",1.0,0.0,"[8, 4, 1.0]"
9,"[0.2946, 0.662]",12,"[8, 4, 1.0]",0.3,0.0,"[8, 3, 0.3]"
9,"[0.2946, 0.662]",13,"[8, 3, 0.3]",0.3,0.3,"[7, 3, 0.3]"
9,"[0.2946, 0.662]",14,"[7, 3, 0.3]",0.3,0.0,"[7, 3, 0.3]"
9,"[0.2946, 0.662]",15,"[7, 3, 0.3]",0.3,0.0,"[7, 3, 0.3]"
9,"[0.2946, 0.662]",16,"[7, 3, 0.3]",0.3,0.3,"[6, 3, 0.3]"
9,"[0.2946, 0.662]",17,"[6, 3, 0.3]",0.3,0.0,"[6, 3, 0.3]"
9,"[0.2946, 0.662]",18,"[6, 3, 0.3]",0.9,0.0,"[6, 2, 0.9]"
9,"[0.2946, 0.662]",19,"[6, 2, 0.9]",0.9,0.0,"[6, 2, 0.9]"
9,"[0.2946, 0.662]",20,"[6, 2, 0.9]",0.9,0.0,"[6, 2, 0.9]"
9,"[0.2946, 0.662]",21,"[6, 2, 0.9]",0.9,0.0,"[6, 2, 0.9]"
9,"[0.2946, 0.662]",22,"[6, 2, 0.9]",0.9,0.9,"[5, 2, 0.9]"
9,"[0.2946, 0.662]",23,"[5, 2, 0.9]",0.9,0.0,"[5, 2, 0.9]"
9,"[0.2946, 0.662]",24,"[5, 2, 0.9]",0.7,0.0,"[5, 1, 0.7]"
9,"[0.2946, 0.662]",25,"[5, 1, 0.7]",0.7,0.0,"[5, 1, 0.7]"
9,"[0.2946, 0.662]",26,"[5, 1, 0.7]",0.7,0.0,"[5, 1, 0.7]"
